timestamp,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,jarak_km,luas_km2,sudut_deg,radius_km,volcano_filter_Bromo,volcano_filter_Merapi,volcano_filter_Raung,volcano_filter_Semeru,volcano_filter_Slamet
3,1,-8.10805,112.92,3676,600,9.3,45,22,143,17.35633249,245.3946028,291.5535145,9.354707311,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,6.2,180,22,138,12.23702436,122.6897084,272.0473468,6.408353005,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,6.2,180,22,174,12.23702436,122.6897084,272.0473468,6.408353005,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,2.4,22.5,22,162,19.78881682,306.7432535,290.2378914,11.11403696,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,6,45,22,123,12.23702436,184.0459521,302.9244067,7.198316413,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,3,45,22,159,12.21357023,184.0459521,319.6305397,6.975922779,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,0.8,45,22,119,12.23702436,153.3621356,292.6817258,6.195265649,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,0.4,67.5,20,110,17.35633249,276.0689282,297.4616647,9.672358747,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,2.2,0,21,115,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,7.7,45,20,108,15.49454866,306.7242711,298.3157358,8.857633088,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,2.8,45,22,125,22.01769522,490.6978098,253.0068456,10.96655639,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,2.8,0,22,119,22.76049926,613.4104606,257.4579892,13.03494129,0,0,0,1,0
3,1,-8.10805,112.92,3676,300,2.6,45,22,124,12.23702436,184.0459521,302.9244067,7.198316413,0,0,0,1,0
3,1,-8.10805,112.92,3676,300,5.8,45,21,113,22.76049926,766.7630758,262.5418865,12.1455541,0,0,0,1,0
3,1,-8.10805,112.92,3676,300,9,0,22,122,17.49275711,398.6919704,249.5940898,10.04480372,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,6.5,22.5,20,118,12.23702436,184.0459521,302.9244067,7.198316413,0,0,0,1,0
3,1,-8.10805,112.92,3676,900,2.2,0,22,163,15.49454866,184.0459521,308.0556292,7.741237131,0,0,0,1,0
3,1,-8.10805,112.92,3676,1000,8.5,22.5,22,179,17.35633249,184.0345627,266.1266093,10.47382608,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,6.6,22.5,22,138,12.23702436,184.0459521,302.9244067,7.198316413,0,0,0,1,0
3,1,-8.10805,112.92,3676,900,4.9,45,21,142,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
3,1,-8.10805,112.92,3676,1000,1.5,22.5,22,157,17.35633249,153.3621356,276.4155348,8.597948903,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,1.5,45,21,143,17.35633249,153.3621356,276.4155348,8.597948903,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,5.9,225,22,128,12.23702436,122.6897084,272.0473468,6.408353005,0,0,0,1,0
3,1,-8.10805,112.92,3676,1000,5.8,225,22,127,24.7613219,674.7094884,254.8301697,13.85403072,0,0,0,1,0
3,1,-8.10805,112.92,3676,900,1.4,135,22,125,22.65698109,429.3873224,264.7419585,11.72936183,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,1.7,157.5,22,135,17.35633249,306.7052303,266.7441336,8.961235264,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,0.6,157.5,22,160,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,3.1,180,22,130,12.21357023,184.0459521,319.6305397,6.975922779,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,1.3,225,21,144,15.49454866,153.3716268,283.4725225,8.225592137,0,0,0,1,0
3,1,-8.10805,112.92,3676,1000,3.1,225,22,111,19.78881682,184.0459521,282.2013136,10.46309355,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,3.1,225,21,132,17.35633249,153.3621356,276.4155348,8.597948903,0,0,0,1,0
3,1,-8.10805,112.92,3676,900,0.9,202.5,22,137,17.35633249,153.3621356,276.4155348,8.597948903,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,6.1,225,22,120,12.23702436,184.0459521,302.9244067,7.198316413,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,3.3,225,22,129,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
3,1,-8.10805,112.92,3676,900,5.6,315,23,122,17.35633249,153.3621356,276.4155348,8.597948903,0,0,0,1,0
3,1,-8.10805,112.92,3676,900,1.7,315,23,133,17.35633249,153.3621356,276.4155348,8.597948903,0,0,0,1,0
3,1,-8.10805,112.92,3676,1200,5.6,22.5,22,125,12.23702436,122.6897084,272.0473468,6.408353005,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,4.8,247.5,22,114,17.35633249,276.0689282,297.4616647,9.672358747,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,4.8,247.5,22,134,19.78881682,306.7432535,290.2378914,11.11403696,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,3.5,0,22,140,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,4.5,22.5,22,184,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,2.3,225,22,165,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,2.5,0,22,130,22.01769522,460.0578455,263.6099201,11.5232948,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,1.6,225,22,120,12.23702436,122.6897084,272.0473468,6.408353005,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,3.3,180,22,110,12.21357023,153.3716268,305.5619232,6.190574824,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,3.7,45,22,135,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,1.1,0,22,121,17.35633249,245.3946028,291.5535145,9.354707311,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,1.1,0,22,119,19.78881682,306.7432535,290.2378914,11.11403696,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,1.1,0,21,115,17.35633249,276.0689282,297.4616647,9.672358747,0,0,0,1,0
3,1,-8.10805,112.92,3676,900,1.7,225,22,155,17.35633249,184.0345627,274.7727235,9.000032266,0,0,0,1,0
3,1,-8.10805,112.92,3676,1000,1,67.5,22,126,17.35633249,184.0345627,266.1266093,10.47382608,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,1,45,22,118,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,0.8,157.5,22,118,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,1.4,135,22,130,12.21357023,122.6973014,323.674998,6.361111988,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,1,225,22,119,12.23702436,184.0459521,302.9244067,7.198316413,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,1,180,22,125,15.49454866,184.0459521,308.0556292,7.741237131,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,2.3,225,22,122,12.23702436,153.3621356,292.6817258,6.195265649,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,4.3,0,21,115,22.76049926,705.4220297,255.3721611,12.39413298,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,4.3,45,21,118,22.76049926,705.4220297,255.3721611,12.39413298,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,3.2,45,21,102,22.01769522,490.6978098,253.0068456,10.96655639,0,0,0,1,0
3,1,-8.10805,112.92,3676,200,0.6,45,22,109,15.49454866,306.7432535,313.8554663,8.610598495,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,0.3,135,22,144,12.21357023,153.3716268,305.5619232,6.190574824,0,0,0,1,0
3,1,-8.10805,112.92,3676,200,1.9,135,22,121,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,1.9,135,20,90,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,0.5,180,21,99,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
3,1,-8.10805,112.92,3676,900,0.6,202.5,22,113,17.35633249,276.0347073,275.8762725,9.315086245,0,0,0,1,0
3,1,-8.10805,112.92,3676,1000,3.6,180,22,126,17.35633249,184.0345627,266.1266093,10.47382608,0,0,0,1,0
3,1,-8.10805,112.92,3676,1000,0.9,180,22,129,17.35633249,184.0345627,274.7727235,9.000032266,0,0,0,1,0
3,1,-8.10805,112.92,3676,1000,0.9,180,22,128,17.35633249,184.0345627,274.7727235,9.000032266,0,0,0,1,0
3,1,-8.10805,112.92,3676,1100,0.9,180,22,127,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
3,1,-8.10805,112.92,3676,1000,1.2,180,22,125,12.23702436,122.6897084,272.0473468,6.408353005,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,1.2,180,22,122,12.23702436,184.0459521,302.9244067,7.198316413,0,0,0,1,0
3,1,-8.10805,112.92,3676,1000,1.2,180,22,125,12.23702436,122.6897084,272.0473468,6.408353005,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,0.6,180,20,99,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,0.9,180,21,115,12.21357023,122.6973014,323.674998,6.361111988,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,5.7,225,22,106,12.23702436,153.3621356,292.6817258,6.195265649,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,3.6,202.5,22,102,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,4.3,180,21,116,22.76049926,705.4220297,255.3721611,12.39413298,0,0,0,1,0
3,1,-8.10805,112.92,3676,1300,2.5,180,22,126,22.01769522,766.7630758,254.8510287,11.05345897,0,0,0,1,0
3,1,-8.10805,112.92,3676,900,1.1,180,22,121,17.35633249,276.0347073,275.8762725,9.315086245,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,3,180,22,177,12.21357023,153.3716268,305.5619232,6.190574824,0,0,0,1,0
3,1,-8.10805,112.92,3676,300,1.9,180,22,166,10.90266256,122.6973014,337.0715353,6.033385069,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,2.7,225,22,105,15.49454866,184.0459521,298.3747202,7.745146152,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,2.6,225,22,135,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,3.6,180,21,101,12.23702436,184.0345627,286.5366145,6.997796222,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,3.6,180,22,121,12.23702436,153.3621356,271.1678272,7.328772221,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,4.9,202.5,22,176,27.52163842,766.7630758,263.7292219,13.39744149,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,4.9,225,22,178,24.7613219,797.4335988,265.394279,13.84530639,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,0.5,225,22,122,12.23702436,122.6897084,272.0473468,6.408353005,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,0.7,180,22,100,12.23702436,184.0459521,302.9244067,7.198316413,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,1.1,225,22,106,12.23702436,184.0459521,302.9244067,7.198316413,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,1.5,225,22,119,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,1.5,225,22,102,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,1.7,225,22,103,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,1.4,225,22,139,12.23702436,153.3621356,292.6817258,6.195265649,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,2.5,270,22,114,19.80501978,306.7621775,328.124468,11.09760244,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,2.5,0,21,114,19.80501978,184.0573065,328.7811484,10.43466302,0,0,0,1,0
3,1,-8.10805,112.92,3676,1200,0.9,0,22,128,24.62149621,245.4248345,327.2092956,12.84050287,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,1.1,0,21,99,17.35851036,184.0573065,337.2196971,8.950936812,0,0,0,1,0
3,1,-8.10805,112.92,3676,600,1.1,0,21,101,17.35851036,214.7335243,341.8713804,10.02400425,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,1.1,0,21,105,17.35851036,214.7335243,341.8713804,10.02400425,0,0,0,1,0
3,1,-8.10805,112.92,3676,300,1.3,0,20,63,16.46240889,613.5243551,0,8.231204445,0,0,0,1,0
3,1,-8.10805,112.92,3676,300,1.3,0,20,62,16.46240889,613.5243551,0,8.231204445,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,1.3,225,21,101,17.35851036,184.0573065,348.6933115,10.41614973,0,0,0,1,0
3,1,-8.10805,112.92,3676,1100,0.2,225,22,127,0.216830107,766.7630758,180,0.216830107,0,0,0,1,0
3,1,-8.10805,112.92,3676,1000,1.9,225,22,291,0.216830107,766.7630758,180,0.216830107,0,0,0,1,0
3,1,-8.10805,112.92,3676,200,2.1,225,20,61,19.80501978,552.1378564,309.9725285,10.37336841,0,0,0,1,0
3,1,-8.10805,112.92,3676,1100,2.2,225,22,122,17.35633249,214.7069898,273.7821493,10.07344113,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,3.1,225,22,122,12.21357023,153.3716268,335.7119051,7.269422102,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,6.9,225,22,123,12.23702436,184.0345627,286.5366145,6.997796222,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,3,225,22,115,22.76049926,705.4220297,255.3721611,12.39413298,0,0,0,1,0
3,1,-8.10805,112.92,3676,200,2.4,270,22,110,7.978772094,122.6744524,211.4326389,4.870151202,0,0,0,1,0
3,1,-8.10805,112.92,3676,400,5.8,225,22,121,20.02762638,276.0002762,223.6401736,10.87051771,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,2.3,315,22,120,17.49275711,490.7283685,262.8635894,10.12298231,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,1.9,0,22,126,12.4312795,214.6936612,239.2672178,7.227637825,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,1.9,225,22,139,12.4312795,214.6936612,239.2672178,7.227637825,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,1.8,0,22,172,5.508426168,306.7052303,223.8702685,2.862628137,0,0,0,1,0
3,1,-8.10805,112.92,3676,300,1.9,270,20,67,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
3,1,-8.10805,112.92,3676,500,2.3,315,22,120,7.671131386,122.6897084,290.9418039,4.684825972,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,3.2,337.5,23,134,15.49454866,153.3716268,283.4725225,8.225592137,0,0,0,1,0
3,1,-8.10805,112.92,3676,800,2.5,292.5,22,124,15.49454866,214.7202775,305.4493138,8.383492449,0,0,0,1,0
3,1,-8.10805,112.92,3676,700,8.3,270,22,126,24.57071414,736.1838085,306.6640281,12.1018075,0,0,0,1,0
2,1,-8.10805,112.92,3676,1000,2.9,225,22,123,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,2.5,247.5,22,121,17.49275711,184.0116787,119.7135641,9.106419011,0,0,0,1,0
2,1,-8.10805,112.92,3676,600,2.2,225,21,135,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,2.2,225,22,143,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,900,0.6,225,23,147,22.01769522,766.7630758,105.1489713,11.05345897,0,0,0,1,0
2,1,-8.10805,112.92,3676,1300,5.4,0,22,137,41.90528157,644.2005729,74.97802376,23.94062433,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,0.5,247.5,22,124,15.80078884,214.6668815,142.5776149,8.616325132,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,0.6,315,22,140,17.49275711,184.0116787,119.7135641,9.106419011,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,0,270,21,110,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,1,315,22,152,16.51389429,613.4104606,109.6793497,8.312399911,0,0,0,1,0
2,1,-8.10805,112.92,3676,900,1.8,315,22,172,24.57071414,245.3946028,80.64331883,12.6534861,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,3.3,225,22,100,29.60488478,306.7432535,76.43062991,15.06215904,0,0,0,1,0
2,1,-8.10805,112.92,3676,1200,0.8,225,22,139,15.80078884,214.6668815,142.5776149,8.616325132,0,0,0,1,0
2,1,-8.10805,112.92,3676,600,2,270,22,118,12.60160278,184.0001841,143.8910962,7.418914514,0,0,0,1,0
2,1,-8.10805,112.92,3676,600,3.4,202.5,22,126,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,2.6,225,23,147,12.4312795,184.0116787,132.2630253,7.153722232,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,1.9,225,20,159,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,1000,2.1,247.5,22,161,16.51389429,613.4104606,109.6793497,8.312399911,0,0,0,1,0
2,1,-8.10805,112.92,3676,600,2.2,225,21,117,16.51389429,153.3430656,111.5925969,9.136175829,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,0.8,270,22,146,17.35633249,184.0345627,93.87339068,10.47382608,0,0,0,1,0
2,1,-8.10805,112.92,3676,1100,5.5,0,22,136,29.60488478,368.0919042,78.04339401,16.26431567,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,0.6,337.5,22,140,12.60160278,153.3334868,149.8737441,6.416441517,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,0.7,337.5,23,133,12.4312795,153.3430656,141.4289824,6.382376861,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,0.4,225,21,141,12.4312795,184.0116787,132.2630253,7.153722232,0,0,0,1,0
2,1,-8.10805,112.92,3676,900,1.2,225,22,133,17.49275711,214.6802918,115.1594131,10.16462976,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,1.2,225,22,126,17.49275711,184.0116787,119.7135641,9.106419011,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,1.3,225,22,128,15.80078884,214.6668815,142.5776149,8.616325132,0,0,0,1,0
2,1,-8.10805,112.92,3676,900,0.4,0,22,133,7.978772094,122.6744524,148.5673611,4.870151202,0,0,0,1,0
2,1,-8.10805,112.92,3676,600,1.2,0,22,123,15.80078884,214.6668815,142.5776149,8.616325132,0,0,0,1,0
2,1,-8.10805,112.92,3676,900,1.9,225,22,114,56.11766544,1073.534949,88.44586273,29.83855941,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,1.3,225,22,124,16.51389429,613.4104606,109.6793497,8.312399911,0,0,0,1,0
2,1,-8.10805,112.92,3676,300,1.3,225,20,88,15.80078884,184.0001841,124.7762246,8.824424298,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,0.6,225,21,110,16.51389429,184.0231382,102.9584961,9.652983917,0,0,0,1,0
2,1,-8.10805,112.92,3676,600,0.6,225,22,125,17.35633249,184.0345627,93.87339068,10.47382608,0,0,0,1,0
2,1,-8.10805,112.92,3676,600,2.1,225,21,118,17.35633249,184.0345627,85.22727653,9.000032266,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,6.5,90,18,78,24.57071414,306.7432535,73.82608581,13.65112543,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,1.6,135,22,145,12.60160278,153.3334868,149.8737441,6.416441517,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,1.6,157.5,22,133,12.60160278,153.3334868,149.8737441,6.416441517,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,4,67.5,22,134,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,900,5.1,67.5,22,195,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,600,5.1,45,22,100,12.4312795,184.0116787,132.2630253,7.153722232,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,6.5,90,22,132,29.60488478,306.7432535,76.43062991,15.06215904,0,0,0,1,0
2,1,-8.10805,112.92,3676,1000,6,112.5,23,126,50.72899379,1165.624363,82.77166783,27.89273106,0,0,0,1,0
2,1,-8.10805,112.92,3676,900,2.8,112.5,22,135,12.60160278,184.0001841,155.4942149,7.236421726,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,2.8,135,22,118,12.60160278,184.0001841,155.4942149,7.236421726,0,0,0,1,0
2,1,-8.10805,112.92,3676,1000,2,22.5,22,154,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,300,1.5,22.5,22,113,17.76967991,183.9886545,165.5539568,9.279964017,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,1.5,0,22,103,12.4312795,184.0116787,132.2630253,7.153722232,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,1.5,0,22,137,12.60160278,184.0001841,143.8910962,7.418914514,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,0.5,0,22,184,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,4.7,112.5,22,113,49.53788444,1134.950038,82.36160643,25.98968812,0,0,0,1,0
2,1,-8.10805,112.92,3676,1000,2.9,112.5,23,138,60.78475187,1196.224657,87.10837725,32.60807553,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,1.2,112.5,22,160,12.60160278,184.0001841,155.4942149,7.236421726,0,0,0,1,0
2,1,-8.10805,112.92,3676,1000,0.6,157.5,22,160,7.978772094,122.6744524,148.5673611,4.870151202,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,2.7,157.5,22,135,15.80078884,214.6668815,142.5776149,8.616325132,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,2.3,157.5,22,125,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,0.6,157.5,22,173,49.82776582,858.8279591,89.28526453,25.89239839,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,2.8,157.5,22,164,12.60160278,184.0001841,155.4942149,7.236421726,0,0,0,1,0
2,1,-8.10805,112.92,3676,900,2.5,180,22,125,7.978772094,122.6744524,148.5673611,4.870151202,0,0,0,1,0
2,1,-8.10805,112.92,3676,1000,4.7,112.5,22,112,60.78475187,1196.224657,87.10837725,32.60807553,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,1.7,45,21,119,12.60160278,184.0001841,155.4942149,7.236421726,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,1,45,22,126,12.60160278,153.3334868,149.8737441,6.416441517,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,1.6,225,21,116,12.60160278,184.0001841,143.8910962,7.418914514,0,0,0,1,0
2,1,-8.10805,112.92,3676,600,1.6,225,22,125,12.4312795,184.0116787,132.2630253,7.153722232,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,3.3,45,22,122,16.51389429,184.0231382,102.9584961,9.652983917,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,2.9,22.5,22,117,12.60160278,184.0001841,155.4942149,7.236421726,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,0.4,0,22,115,15.80078884,214.6668815,142.5776149,8.616325132,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,2.7,135,22,117,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,1.3,112.5,21,153,44.03378758,736.0467147,95.59592599,21.90782393,0,0,0,1,0
2,1,-8.10805,112.92,3676,600,1.3,112.5,22,123,44.35893134,828.1041218,93.06285472,23.31194874,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,1.4,180,22,165,12.4312795,153.3430656,122.1686161,7.42915139,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,1.4,180,22,134,15.80078884,214.6668815,142.5776149,8.616325132,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,3.6,157.5,20,113,16.51389429,153.3430656,111.5925969,9.136175829,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,5.3,45,22,110,49.53788444,1165.55223,90.64829561,25.24973854,0,0,0,1,0
2,1,-8.10805,112.92,3676,600,1.3,270,22,135,12.60160278,153.3334868,149.8737441,6.416441517,0,0,0,1,0
2,1,-8.10805,112.92,3676,1000,1.8,270,22,163,12.4312795,184.0116787,132.2630253,7.153722232,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,1.4,22.5,22,161,16.51389429,184.0116787,116.307148,8.943275206,0,0,0,1,0
2,1,-8.10805,112.92,3676,300,5,0,22,128,17.76967991,245.318206,145.2752581,9.760494479,0,0,0,1,0
2,1,-8.10805,112.92,3676,300,4.1,0,22,118,17.76967991,214.6534303,161.2767686,10.21151042,0,0,0,1,0
2,1,-8.10805,112.92,3676,300,5.3,0,22,202,17.76967991,183.9886545,165.5539568,9.279964017,0,0,0,1,0
2,1,-8.10805,112.92,3676,300,5.3,0,22,147,17.76967991,183.9886545,165.5539568,9.279964017,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,6.3,22.5,22,138,19.78881682,214.7202775,80.21018756,10.5412872,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,6.7,0,22,108,24.57071414,306.7432535,73.82608581,13.65112543,0,0,0,1,0
2,1,-8.10805,112.92,3676,300,8.8,45,22,163,29.60488478,429.440555,76.52507124,16.620288,0,0,0,1,0
2,1,-8.10805,112.92,3676,1000,8.5,0,22,137,7.978772094,122.6744524,148.5673611,4.870151202,0,0,0,1,0
2,1,-8.10805,112.92,3676,200,6.8,45,22,124,17.49275711,276.0002762,132.5947572,9.868609124,0,0,0,1,0
2,1,-8.10805,112.92,3676,200,5.6,45,22,109,12.4312795,184.0116787,132.2630253,7.153722232,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,10.3,0,22,124,49.53788444,1165.55223,82.46089293,26.92177636,0,0,0,1,0
2,1,-8.10805,112.92,3676,900,10.4,0,22,133,52.20991945,1196.298689,83.45840408,29.08147536,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,10.4,0,22,123,50.72899379,1165.55223,87.82452243,26.28579136,0,0,0,1,0
2,1,-8.10805,112.92,3676,800,10.5,0,22,136,55.30367685,1042.862522,88.56615613,29.07334111,0,0,0,1,0
2,1,-8.10805,112.92,3676,700,10.5,0,22,135,49.82776582,858.8279591,89.28526453,25.89239839,0,0,0,1,0
2,1,-8.10805,112.92,3676,300,6,0,22,123,15.80078884,214.6668815,142.5776149,8.616325132,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,6.1,0,22,125,15.80078884,214.6668815,142.5776149,8.616325132,0,0,0,1,0
2,1,-8.10805,112.92,3676,600,3.5,0,22,125,15.80078884,214.6668815,142.5776149,8.616325132,0,0,0,1,0
2,1,-8.10805,112.92,3676,500,9.3,0,22,122,12.60160278,184.0001841,143.8910962,7.418914514,0,0,0,1,0
