volcano_filter,alert_level,latitude,longitude,elevation,tinggi_letusan_m,kec_angin_km_jam,arah_angin_deg,amplitudo,duration,Bulan,Jam,jarak_km,luas_km2,sudut_deg,radius_km
Semeru,2,-8.10805,112.92,3676,700.0,5.5,225.0,22.0,101.0,10,22,24.57071414231177,306.7432535360936,286.1739141914819,13.651125430735217
Semeru,2,-8.10805,112.92,3676,700.0,5.4,225.0,22.0,114.0,12,23,15.494548664356016,245.39460282894456,314.32332335076046,8.698388712438739
Raung,2,-8.125,114.0419444,3332,400.0,2.9,270.0,2.0,124.0,6,17,20.56774794853012,276.07915345716134,323.34262939534767,11.281850849452924
Semeru,2,-8.10805,112.92,3676,500.0,2.4,22.5,22.0,141.0,1,18,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,1000.0,4.3,67.5,23.0,144.0,1,19,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,600.0,5.5,225.0,21.0,117.0,9,23,19.805019780306363,337.438395304698,313.9598041192849,10.70555353897382
Semeru,2,-8.10805,112.92,3676,500.0,0.7999999999999994,45.0,22.0,118.0,1,18,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,400.0,2.3,225.0,21.0,84.0,6,17,31.143961434608883,674.9182949519877,328.5383617889105,15.688100729285258
Semeru,2,-8.10805,112.92,3676,500.0,4.2,225.0,22.0,150.0,1,11,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,600.0,4.1,247.5,16.0,99.0,1,15,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,1.7000000000000002,225.0,22.0,127.0,10,23,24.57071414231177,429.4139795721639,284.58078389848583,13.772645681385326
Semeru,2,-8.10805,112.92,3676,1200.0,0.8999999999999995,157.5,22.0,137.0,5,23,32.073123865856594,337.438395304602,292.5958570510089,17.455988884025505
Semeru,2,-8.10805,112.92,3676,400.0,2.7,225.0,21.0,97.0,10,21,19.805019780306363,306.7621775496382,312.4614915984068,11.563679410214302
Semeru,2,-8.10805,112.92,3676,800.0,1.7000000000000002,225.0,21.0,113.0,12,10,12.213570232467887,153.37162676804678,335.7119051397495,7.269422101706802
Semeru,2,-8.10805,112.92,3676,700.0,0.3999999999999999,225.0,22.0,125.0,4,12,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,500.0,4.0,0.0,22.0,115.0,2,17,12.601602777969266,153.33348676113263,149.87374414547003,6.416441517098311
Semeru,2,-8.10805,112.92,3676,800.0,11.0,67.5,17.0,98.0,12,0,17.358510364564754,276.08595979467435,357.03613908641535,10.005859042403651
Semeru,2,-8.10805,112.92,3676,600.0,0.8999999999999995,225.0,22.0,123.0,4,18,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,400.0,1.5,225.0,21.0,101.0,4,17,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,500.0,9.0,22.5,22.0,120.0,1,18,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
Semeru,2,-8.10805,112.92,3676,800.0,2.7,22.5,22.0,135.0,4,11,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906
Semeru,2,-8.10805,112.92,3676,500.0,0.3999999999999999,225.0,22.0,119.0,4,12,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,100.0,1.6,270.0,22.0,179.0,5,22,23.3189554732816,398.79083081452967,312.9895960983886,12.374527785942664
Semeru,2,-8.10805,112.92,3676,700.0,2.6000000000000005,225.0,22.0,108.0,4,23,12.237024358838871,429.4139795721639,42.568762400969234,8.016447038032545
Raung,2,-8.125,114.0419444,3332,1000.0,4.3,135.0,4.0,124.0,6,20,12.780868492280144,122.68666472265454,307.5172120057565,6.873568976606247
Semeru,2,-8.10805,112.92,3676,400.0,0.9999999999999996,0.0,22.0,99.0,5,12,19.805019780306363,306.7621775497254,328.1244680054083,11.09760243752677
Semeru,2,-8.10805,112.92,3676,300.0,3.1,225.0,20.0,65.0,1,13,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802
Semeru,2,-8.10805,112.92,3676,700.0,2.3,247.5,20.0,140.0,5,23,35.252553388016295,613.5620863199888,303.05774433825934,19.014396724539303
Semeru,2,-8.10805,112.92,3676,600.0,2.7,0.0,22.0,87.0,1,11,19.788816815259747,245.39460282887484,75.01980405700047,11.160444884790198
Bromo,2,-7.941944444,112.95,2329,11525.0,5.8,266.0,9.0,124.0,3,7,82.72548075483306,1257.2400201193782,234.8065369847898,47.39570394420162
Semeru,2,-8.10805,112.92,3676,900.0,5.8,0.0,22.0,119.0,1,22,7.978772093601114,92.00583933372718,165.7906008700023,4.657392879914229
Semeru,2,-8.10805,112.92,3676,800.0,7.2,247.5,21.0,110.0,8,0,19.78881681526105,460.0864066844613,287.8565559693101,9.962517486126307
Semeru,2,-8.10805,112.92,3676,700.0,1.5,0.0,22.0,124.0,1,23,19.788816815259747,276.06892818248417,66.67613867521078,10.514052811510291
Semeru,2,-8.10805,112.92,3676,600.0,0.6000000000000001,225.0,21.0,110.0,12,22,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Raung,2,-8.125,114.0419444,3332,11221.0,10.5,90.0,9.0,124.0,2,6,140.91281464648597,1320.304978680936,319.6173012751517,75.18042098365152
Semeru,2,-8.10805,112.92,3676,700.0,5.8,202.5,20.0,127.0,9,23,19.805019780306363,276.08595979475285,303.2807703512973,9.9444351118498
Semeru,2,-8.10805,112.92,3676,1000.0,2.9,112.5,23.0,138.0,2,0,60.78475186555029,1196.2246573795994,87.10837725279083,32.60807552743399
Semeru,2,-8.10805,112.92,3676,1000.0,5.3,225.0,23.0,133.0,1,1,7.671131386339246,92.01728133688896,45.856929335640416,4.410292572855688
Semeru,2,-8.10805,112.92,3676,700.0,3.3,225.0,22.0,100.0,2,10,29.604884777395323,306.7432535360936,76.43062990780473,15.062159042038568
Semeru,2,-8.10805,112.92,3676,500.0,4.3,202.5,20.0,98.0,1,23,7.671131386339246,214.69366121971063,0.0,5.385062554235759
Semeru,2,-8.10805,112.92,3676,1000.0,16.4,247.5,22.0,214.0,7,1,22.656981086711905,552.0694145649703,272.91205252616385,12.874201536674269
Semeru,2,-8.10805,112.92,3676,700.0,0.7999999999999994,22.5,22.0,136.0,1,23,7.671131386339246,153.3526151569362,258.70266916859066,4.903176065106292
Semeru,2,-8.10805,112.92,3676,500.0,9.7,22.5,22.0,110.0,1,1,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,600.0,4.3,202.5,22.0,122.0,1,16,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,200.0,5.6,45.0,22.0,109.0,2,13,12.431279497761324,184.0116786674544,132.26302531014312,7.1537222316021705
Semeru,2,-8.10805,112.92,3676,700.0,9.0,0.0,22.0,92.0,6,1,32.14950655266692,582.9197156907837,319.22302596208795,15.878219343742876
Semeru,2,-8.10805,112.92,3676,500.0,9.1,0.0,22.0,156.0,4,23,12.213570232467887,337.39669823527163,16.19274886425842,7.364001181426023
Semeru,2,-8.10805,112.92,3676,800.0,2.8,45.0,22.0,84.0,4,0,12.601602777969266,552.0694145651271,133.32081859397852,8.8887747338573
Semeru,2,-8.10805,112.92,3676,800.0,3.7,180.0,22.0,113.0,7,22,24.57071414231177,276.06892818248417,282.49558531333,13.44630062699957
Semeru,2,-8.10805,112.92,3676,400.0,4.3,0.0,22.0,92.0,1,17,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Raung,2,-8.125,114.0419444,3332,400.0,6.2,315.0,2.0,124.0,6,16,16.19508197677124,214.7149673050127,319.94276604311983,8.972800596166095
Semeru,2,-8.10805,112.92,3676,800.0,2.7,0.0,22.0,97.0,1,11,19.788816815259747,214.72027747526548,80.21018756184964,10.541287201995242
Raung,2,-8.125,114.0419444,3332,10261.0,2.6000000000000005,0.0,9.0,124.0,7,8,127.22879301034054,2673.1996054111896,260.14029441330166,75.08312421673742
Semeru,2,-8.10805,112.92,3676,900.0,4.6,22.5,22.0,148.0,12,21,12.213570232467887,122.69730141443742,323.6749979521214,6.361111987758738
Semeru,2,-8.10805,112.92,3676,800.0,8.5,180.0,22.0,119.0,12,18,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942
Semeru,2,-8.10805,112.92,3676,500.0,3.9,315.0,21.0,127.0,12,12,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,1000.0,4.9,90.0,22.0,108.0,12,9,10.902662557499054,460.1148803041664,0.0,5.487469629908958
Semeru,2,-8.10805,112.92,3676,500.0,3.1,225.0,22.0,75.0,12,22,23.3189554732816,306.7621775496382,309.1083794274716,12.159723921085988
Semeru,2,-8.10805,112.92,3676,500.0,4.7,225.0,22.0,68.0,6,17,31.143961434608883,582.8839820039893,325.8412696066074,16.42218189533939
Semeru,2,-8.10805,112.92,3676,700.0,1.7000000000000002,225.0,22.0,98.0,8,22,23.3189554732816,306.7621775496382,309.1083794274716,12.159723921085988
Semeru,2,-8.10805,112.92,3676,800.0,2.5,180.0,22.0,89.0,8,10,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,800.0,2.1,45.0,22.0,125.0,1,16,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,12.0,45.0,21.0,131.0,12,20,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,800.0,9.8,45.0,22.0,156.0,1,21,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,500.0,4.9,0.0,22.0,128.0,4,19,10.902662557499054,122.69730141443742,337.0715353321798,6.03338506901653
Semeru,2,-8.10805,112.92,3676,500.0,5.4,270.0,22.0,118.0,12,11,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,300.0,2.4,0.0,21.0,74.0,5,15,24.62149621199832,490.8496690559911,331.8046464296005,13.176688678341003
Semeru,2,-8.10805,112.92,3676,600.0,4.4,225.0,22.0,130.0,1,19,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906
Semeru,2,-8.10805,112.92,3676,600.0,1.6,225.0,22.0,120.0,3,21,12.237024358840278,122.68970844922018,272.0473468113568,6.408353004978977
Merapi,3,-7.54194,110.44194,2968,24570.0,4.7,225.0,75.0,420.0,3,4,63.15440049194429,522.2022466345037,286.2853028230859,33.25370275162348
Semeru,2,-8.10805,112.92,3676,400.0,6.1,180.0,22.0,89.0,10,22,19.805019780306363,306.7621775496382,305.58627100426133,11.56346162320428
Semeru,2,-8.10805,112.92,3676,1100.0,6.3,45.0,22.0,122.0,12,22,15.494548664356016,153.37162676809035,320.66264137359383,8.187799323078194
Semeru,2,-8.10805,112.92,3676,800.0,1.6,157.5,22.0,133.0,2,22,12.601602777969266,153.33348676113263,149.87374414547003,6.416441517098311
Semeru,2,-8.10805,112.92,3676,400.0,8.2,270.0,21.0,88.0,9,22,19.805019780306363,306.7621775497254,328.1244680054083,11.09760243752677
Raung,2,-8.125,114.0419444,3332,1000.0,2.8,202.5,3.0,124.0,6,17,12.780868492280144,122.68666472265454,307.5172120057565,6.873568976606247
Semeru,2,-8.10805,112.92,3676,1200.0,0.8999999999999995,0.0,22.0,128.0,3,21,24.62149621199832,245.42483452806528,327.20929560526776,12.84050287153255
Semeru,2,-8.10805,112.92,3676,700.0,8.5,0.0,2.0,122.0,1,13,19.805019780305493,214.73352428474672,34.0535800254402,11.1575038228943
Semeru,2,-8.10805,112.92,3676,700.0,8.8,112.5,21.0,137.0,1,14,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,600.0,12.1,0.0,22.0,107.0,8,9,16.462408889726973,245.4097420397105,360.0,9.086777627133516
Semeru,2,-8.10805,112.92,3676,400.0,6.1,0.0,22.0,62.0,12,23,15.494548664356016,245.39460282894456,314.32332335076046,8.698388712438739
Semeru,2,-8.10805,112.92,3676,500.0,5.2,0.0,22.0,102.0,4,13,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,900.0,2.4,225.0,22.0,101.0,5,18,31.143961434608883,398.8153561079927,308.7882115181951,17.46472889526355
Semeru,2,-8.10805,112.92,3676,700.0,4.3,270.0,22.0,186.0,5,21,20.1646880183217,183.98865452827195,204.57675985138687,10.42320971230898
Semeru,2,-8.10805,112.92,3676,800.0,7.4,0.0,22.0,145.0,1,23,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
Semeru,2,-8.10805,112.92,3676,900.0,0.6000000000000001,202.5,22.0,113.0,3,23,17.356332494464517,276.0347072824852,275.876272496669,9.315086244866745
Raung,2,-8.125,114.0419444,3332,1000.0,2.2,180.0,5.0,124.0,6,19,12.780868492280144,122.68666472265454,307.5172120057565,6.873568976606247
Semeru,2,-8.10805,112.92,3676,100.0,12.1,112.5,22.0,119.0,2,10,38.90015821572525,674.876790609204,74.66637564942067,21.966179068289502
Merapi,2,-7.54194,110.44194,2968,500.0,4.9,270.0,60.0,152.0,6,4,31.62230968060985,737.2687804872502,311.30148564290755,18.182377674353862
Semeru,2,-8.10805,112.92,3676,500.0,4.4,225.0,22.0,102.0,1,10,17.358510364564754,214.73352428474672,18.12861958905262,10.024004251832247
Semeru,2,-8.10805,112.92,3676,800.0,3.0,22.5,22.0,170.0,11,0,5.508426167779602,306.705230313868,136.12973147327824,2.8626281373681906
Semeru,2,-8.10805,112.92,3676,400.0,6.0,0.0,22.0,100.0,1,1,7.671131386339246,153.36213556148164,49.28317048126843,4.849546010825253
Semeru,2,-8.10805,112.92,3676,900.0,2.5,315.0,22.0,126.0,9,14,12.213570232467887,122.69730141443742,346.6034626199416,7.16899478054869
Semeru,2,-8.10805,112.92,3676,400.0,6.4,0.0,19.0,66.0,12,20,16.462408889726973,153.3810887748191,351.14264911916723,9.027677602384347
Semeru,2,-8.10805,112.92,3676,600.0,4.9,270.0,22.0,121.0,5,21,35.252553388016295,644.2401906359883,311.2155382857068,18.13851132194005
Semeru,2,-8.10805,112.92,3676,1000.0,9.6,0.0,22.0,108.0,12,7,16.462408889726973,184.0573065297829,18.031843171490948,8.80158656637683
Semeru,2,-8.10805,112.92,3676,800.0,4.0,0.0,22.0,129.0,1,17,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,400.0,2.2,0.0,21.0,72.0,5,0,22.656981086711905,521.4312609090562,281.41196637303887,11.79958638890588
Semeru,2,-8.10805,112.92,3676,500.0,0.8999999999999995,225.0,22.0,155.0,11,21,12.237024358838871,153.36213556148164,67.31827424604677,6.1952656490371085
Semeru,2,-8.10805,112.92,3676,600.0,1.3000000000000005,180.0,22.0,126.0,5,1,27.521638416114943,766.8106778074355,278.6177712067771,14.521177496337094
Semeru,2,-8.10805,112.92,3676,500.0,2.9,225.0,22.0,154.0,4,22,7.671131386339246,92.01728133688896,45.856929335640416,4.410292572855688
Semeru,2,-8.10805,112.92,3676,600.0,0.9999999999999996,0.0,21.0,108.0,1,12,12.213570232467887,153.37162676804678,24.28809486025051,7.269422101706802
Semeru,2,-8.10805,112.92,3676,500.0,5.4,22.5,22.0,140.0,11,14,12.213570232467887,122.69730141443742,36.32500204787863,6.361111987758738
Semeru,2,-8.10805,112.92,3676,700.0,1.2000000000000002,22.5,22.0,126.0,1,15,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,800.0,7.0,315.0,22.0,128.0,12,0,17.358510364564754,276.08595979467435,357.03613908641535,10.005859042403651
Semeru,2,-8.10805,112.92,3676,300.0,1.3000000000000005,292.5,22.0,130.0,9,22,19.805019780306363,337.438395304698,324.2851077465281,11.201186248555272
Semeru,2,-8.10805,112.92,3676,500.0,3.8,0.0,22.0,112.0,5,18,31.143961434608883,613.5620863199888,314.65063836816546,16.50227346982976
Semeru,2,-8.10805,112.92,3676,700.0,6.1,180.0,22.0,105.0,6,0,27.52765006151073,460.1715647399916,315.54695762784183,14.201200499384246
Semeru,2,-8.10805,112.92,3676,1000.0,4.6,0.0,22.0,107.0,11,22,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074
Semeru,2,-8.10805,112.92,3676,700.0,2.7,0.0,22.0,115.0,4,12,5.34291622527104,306.7242711229807,90.0,2.7798731661139087
Semeru,2,-8.10805,112.92,3676,800.0,0.8999999999999995,225.0,22.0,101.0,8,22,23.3189554732816,306.7621775496382,309.1083794274716,12.159723921085988
Semeru,2,-8.10805,112.92,3676,500.0,6.2,225.0,22.0,115.0,10,1,38.96948729792477,1073.7994762724963,316.2120869539049,21.11046684487337
Semeru,2,-8.10805,112.92,3676,600.0,12.4,45.0,22.0,125.0,2,22,22.01769522279153,766.76307578467,105.1489712974779,11.053458973614582
Semeru,2,-8.10805,112.92,3676,500.0,2.5,45.0,22.0,118.0,1,23,7.671131386339246,214.69366121971063,0.0,5.385062554235759
Semeru,2,-8.10805,112.92,3676,500.0,3.7,225.0,22.0,147.0,5,0,22.656981086711905,521.4312609090562,281.41196637303887,11.79958638890588
Semeru,2,-8.10805,112.92,3676,600.0,1.6,225.0,22.0,115.0,12,16,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,1000.0,3.2,45.0,22.0,217.0,12,19,17.358510364564754,153.3810887748191,329.65272076785635,8.560591663119942
Semeru,2,-8.10805,112.92,3676,800.0,7.8,225.0,22.0,166.0,4,1,17.356332494463032,766.8106778076534,74.1910505373142,10.508280145330511
Semeru,2,-8.10805,112.92,3676,700.0,7.2,22.5,22.0,167.0,8,3,28.03630333835644,1288.4011457085262,320.9019297645912,15.494898411086192
Semeru,2,-8.10805,112.92,3676,500.0,1.9,0.0,21.0,99.0,1,13,10.902662557499054,460.1148803041664,0.0,5.487469629908958
Merapi,2,-7.54194,110.44194,2968,18170.0,13.3,225.0,75.0,270.0,10,9,50.99244714964517,399.2160245385773,262.06289761080967,26.405087544365188
Semeru,2,-8.10805,112.92,3676,800.0,2.7,225.0,22.0,141.0,5,20,17.356332494464517,184.034562673778,274.77272346993493,9.0000322664519
Semeru,2,-8.10805,112.92,3676,500.0,1.9,45.0,22.0,92.0,1,22,7.671131386339246,92.01728133688896,314.1430706643596,4.410292572855688
Semeru,2,-8.10805,112.92,3676,100.0,5.0,270.0,22.0,123.0,10,10,19.805019780306363,490.8194840794211,331.90277259663293,11.060809881218136
Semeru,2,-8.10805,112.92,3676,700.0,1.4,225.0,22.0,116.0,4,16,7.671131386339246,122.68970844918528,69.05819614109845,4.684825971586667
Semeru,2,-8.10805,112.92,3676,700.0,4.5,90.0,22.0,135.0,4,0,22.656981086711905,490.7588337967587,75.78197996204824,11.443763218564644
Semeru,2,-8.10805,112.92,3676,700.0,1.0999999999999996,225.0,22.0,93.0,5,23,35.252553388016295,613.5620863199888,303.05774433825934,19.014396724539303
Semeru,2,-8.10805,112.92,3676,300.0,3.6,225.0,22.0,120.0,10,0,22.760499255148485,521.3664228911207,253.3216452691463,12.514388337192816
Semeru,2,-8.10805,112.92,3676,500.0,3.1,180.0,22.0,125.0,12,12,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,700.0,3.6,180.0,22.0,99.0,11,23,24.76132189975276,276.0002761700388,241.8187971714219,13.576440178125846
Semeru,2,-8.10805,112.92,3676,500.0,1.7000000000000002,0.0,22.0,115.0,2,22,12.601602777969266,184.0001841133592,155.49421485362862,7.236421726150728
Semeru,2,-8.10805,112.92,3676,700.0,3.1,225.0,22.0,96.0,6,17,19.78881681526105,184.0459521216561,287.9456843049445,10.152796249922163
Semeru,2,-8.10805,112.92,3676,500.0,2.3,315.0,22.0,120.0,3,15,7.671131386339246,122.68970844918528,290.94180385890155,4.684825971586666
Semeru,2,-8.10805,112.92,3676,700.0,1.7000000000000002,225.0,22.0,152.0,12,14,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Merapi,2,-7.54194,110.44194,2968,600.0,10.2,270.0,66.0,289.0,8,23,35.71918039151468,645.1101829263439,305.7098558278996,19.84163082316228
Semeru,2,-8.10805,112.92,3676,500.0,3.1,180.0,22.0,75.0,12,12,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,600.0,1.7999999999999998,270.0,19.0,103.0,10,11,15.494548664356016,245.39460282894456,314.32332335076046,8.698388712438739
Semeru,2,-8.10805,112.92,3676,700.0,0.8999999999999995,225.0,22.0,125.0,11,22,15.494548664354904,184.0459521216561,61.62527984479468,7.745146151590074
Semeru,2,-8.10805,112.92,3676,700.0,3.3,180.0,22.0,110.0,3,17,12.213570232467887,153.37162676804678,305.5619231853726,6.19057482376291
Semeru,2,-8.10805,112.92,3676,400.0,1.4,225.0,21.0,88.0,5,16,31.143961434608883,582.8839820039893,326.26670573919586,16.183106166595778
Semeru,2,-8.10805,112.92,3676,800.0,0.9999999999999996,247.5,22.0,105.0,5,17,31.143961434608883,429.4934604239922,313.32638017102823,16.08010042973312
Semeru,2,-8.10805,112.92,3676,700.0,2.8,270.0,22.0,143.0,10,13,12.237024358840278,184.0345626738303,286.5366145001395,6.99779622158632
Semeru,2,-8.10805,112.92,3676,700.0,4.6,180.0,22.0,118.0,12,17,17.358510364564754,184.0573065297829,337.2196970650872,8.950936812183128
Semeru,2,-8.10805,112.92,3676,1000.0,1.3000000000000005,45.0,22.0,162.0,12,23,15.494548664356016,214.7202774753265,305.4493137690894,8.383492448858693
Semeru,2,-8.10805,112.92,3676,200.0,2.4,270.0,22.0,110.0,3,18,7.978772093601114,122.67445244496956,211.43263886789688,4.870151201880573
Semeru,2,-8.10805,112.92,3676,500.0,0.9999999999999996,315.0,21.0,118.0,12,14,17.358510364564754,214.73352428474672,341.8713804109474,10.024004251832247
Semeru,2,-8.10805,112.92,3676,800.0,1.0999999999999996,45.0,22.0,112.0,12,0,17.358510364564754,276.08595979467435,357.03613908641535,10.005859042403651
Semeru,2,-8.10805,112.92,3676,600.0,5.6,270.0,22.0,128.0,9,22,22.760499255148485,245.34890488993915,246.307146369734,11.739113450769082
Semeru,2,-8.10805,112.92,3676,700.0,6.5,247.5,21.0,113.0,12,6,17.358510364564754,245.4097420397105,349.2105730528565,10.297699999411702
